,second,Volt,Volt.1
581,-0.0419,0.4623115528,0.0643216073
582,-0.0418,0.4623115528,0.0603015069
583,-0.041699999999999994,0.4623115528,0.0603015069
584,-0.0416,0.4623115528,0.0603015069
585,-0.0415,0.4824120551,0.0643216074
586,-0.0414,0.4824120551,0.0603015069
587,-0.0413,0.4824120551,0.0603015069
588,-0.0412,0.4824120551,0.0603015069
589,-0.041100000000000005,0.5025125574,0.0603015069
590,-0.041,0.5025125574,0.0603015069
591,-0.0409,0.5025125574,0.0562814064
592,-0.0408,0.5025125574,0.0603015069
593,-0.0407,0.5226130597,0.0562814064
594,-0.0406,0.5025125574,0.0603015069
595,-0.0405,0.5226130597,0.0603015069
596,-0.0404,0.5226130597,0.0603015069
597,-0.040299999999999996,0.542713562,0.0562814064
598,-0.0402,0.542713562,0.0603015069
599,-0.0401,0.5628140643,0.0562814064
600,-0.04,0.5628140643,0.052261306
601,-0.0399,0.5628140643,0.0562814064
602,-0.039799999999999995,0.5628140643,0.0562814064
603,-0.039700000000000006,0.5628140643,0.0562814064
604,-0.0396,0.5829145666,0.052261306
605,-0.0395,0.5829145666,0.0562814064
606,-0.039400000000000004,0.5829145666,0.0562814064
607,-0.0393,0.5829145666,0.052261306
608,-0.0392,0.6030150689,0.0562814064
609,-0.0391,0.6030150689,0.0562814064
610,-0.039,0.6231155712,0.0562814064
611,-0.0389,0.6030150689,0.0562814064
612,-0.0388,0.6030150689,0.0603015069
613,-0.0387,0.6030150689,0.052261306
614,-0.0386,0.6231155712,0.052261306
615,-0.0385,0.6231155712,0.0562814064
616,-0.0384,0.6432160735,0.052261306
617,-0.0383,0.6432160735,0.0562814064
618,-0.0382,0.6231155712,0.0482412055
619,-0.038099999999999995,0.6432160735,0.0562814064
620,-0.038,0.6432160735,0.052261306
621,-0.0379,0.6432160735,0.052261306
622,-0.0378,0.6432160735,0.052261306
623,-0.037700000000000004,0.6633165758,0.052261306
624,-0.0376,0.6834170781,0.052261306
625,-0.0375,0.6633165758,0.0482412055
626,-0.0374,0.6633165758,0.052261306
627,-0.0373,0.6834170781,0.052261306
628,-0.037200000000000004,0.6633165758,0.0482412055
629,-0.0371,0.6834170781,0.0482412055
630,-0.037,0.7035175804,0.0482412055
631,-0.0369,0.6834170781,0.052261306
632,-0.0368,0.7035175804,0.052261306
633,-0.036699999999999997,0.7035175804,0.0482412055
634,-0.0366,0.7035175804,0.0482412055
635,-0.0365,0.7035175804,0.0442211051
636,-0.036399999999999995,0.7035175804,0.0482412055
637,-0.0363,0.7236180827,0.0482412055
638,-0.036199999999999996,0.7035175804,0.0482412055
639,-0.0361,0.7236180827,0.0442211051
640,-0.036000000000000004,0.7236180827,0.0442211051
641,-0.0359,0.7236180827,0.0442211051
642,-0.035800000000000005,0.7236180827,0.0442211051
643,-0.0357,0.7236180827,0.0442211051
644,-0.0356,0.743718585,0.0442211051
645,-0.035500000000000004,0.7236180827,0.0442211051
646,-0.0354,0.743718585,0.0442211051
647,-0.0353,0.7638190873,0.0442211051
648,-0.0352,0.7638190873,0.0442211051
649,-0.0351,0.743718585,0.0442211051
650,-0.034999999999999996,0.7638190873,0.0442211051
651,-0.0349,0.7638190873,0.0442211051
652,-0.0348,0.7638190873,0.0442211051
653,-0.0347,0.7839195896,0.0442211051
654,-0.0346,0.7839195896,0.0442211051
655,-0.034499999999999996,0.7839195896,0.0402010046
656,-0.0344,0.7839195896,0.0402010046
657,-0.0343,0.7638190873,0.0402010046
658,-0.0342,0.8040200919,0.0402010046
659,-0.034100000000000005,0.8040200919,0.0402010046
660,-0.034,0.7839195896,0.0402010046
661,-0.0339,0.8040200919,0.0402010046
662,-0.033800000000000004,0.8040200919,0.0361809041
663,-0.0337,0.8040200919,0.0402010046
664,-0.0336,0.8241205942,0.0361809041
665,-0.0335,0.8040200919,0.0361809041
666,-0.0334,0.8040200919,0.0361809041
667,-0.0333,0.8241205942,0.0361809041
668,-0.0332,0.8241205942,0.0361809041
669,-0.0331,0.8241205942,0.0361809041
670,-0.033,0.8241205942,0.0361809041
671,-0.0329,0.8241205942,0.0361809041
672,-0.032799999999999996,0.8241205942,0.0321608037
673,-0.0327,0.8442210965,0.0361809041
674,-0.0326,0.8442210965,0.0361809041
675,-0.032499999999999994,0.8643215988,0.0321608037
676,-0.0324,0.8442210965,0.0321608037
677,-0.0323,0.8442210965,0.0361809041
678,-0.0322,0.8442210965,0.0321608037
679,-0.032100000000000004,0.8442210965,0.0321608037
680,-0.032,0.8442210965,0.0321608037
681,-0.031900000000000005,0.8643215988,0.0281407032
682,-0.0318,0.8442210965,0.0321608037
683,-0.0317,0.8442210965,0.0321608037
684,-0.0316,0.8643215988,0.0281407032
685,-0.0315,0.8643215988,0.0281407032
686,-0.0314,0.8643215988,0.0281407032
687,-0.0313,0.8643215988,0.0321608037
688,-0.0312,0.8844221011,0.0281407032
689,-0.031099999999999996,0.8643215988,0.0281407032
690,-0.031,0.8643215988,0.0281407032
691,-0.0309,0.8643215988,0.0281407032
692,-0.030800000000000004,0.8643215988,0.0281407032
693,-0.0307,0.8844221011,0.0281407032
694,-0.0306,0.8844221011,0.0241206028
695,-0.0305,0.8844221011,0.0281407032
696,-0.0304,0.8844221011,0.0241206028
697,-0.0303,0.8844221011,0.0241206028
698,-0.030199999999999998,0.8844221011,0.0241206028
699,-0.0301,0.8844221011,0.0241206028
700,-0.030000000000000002,0.8844221011,0.0281407032
701,-0.0299,0.8844221011,0.0241206028
702,-0.0298,0.9045226034,0.0241206028
703,-0.0297,0.8844221011,0.0241206028
704,-0.0296,0.8844221011,0.0281407032
705,-0.0295,0.9045226034,0.0201005023
706,-0.0294,0.9045226034,0.0241206028
707,-0.0293,0.9045226034,0.0201005023
708,-0.0292,0.9045226034,0.0241206028
709,-0.0291,0.9045226034,0.0201005023
710,-0.029,0.9045226034,0.0241206028
711,-0.028900000000000002,0.9246231057,0.0201005023
712,-0.0288,0.9045226034,0.0201005023
713,-0.0287,0.9246231057,0.0201005023
714,-0.0286,0.9246231057,0.0201005023
715,-0.0285,0.9246231057,0.0201005023
716,-0.028399999999999998,0.9045226034,0.0160804018
717,-0.0283,0.9045226034,0.0160804018
718,-0.0282,0.9045226034,0.0201005023
719,-0.0281,0.9045226034,0.0160804018
720,-0.028,0.9246231057,0.0160804018
721,-0.0279,0.9246231057,0.0160804018
722,-0.027800000000000002,0.9246231057,0.0160804018
723,-0.0277,0.9246231057,0.0160804018
724,-0.0276,0.9246231057,0.0160804018
725,-0.0275,0.9246231057,0.0160804018
726,-0.027399999999999997,0.9246231057,0.0120603014
727,-0.027299999999999998,0.9246231057,0.0160804018
728,-0.027200000000000002,0.9246231057,0.0120603014
729,-0.027100000000000003,0.9246231057,0.0120603014
730,-0.027,0.9045226034,0.0120603014
731,-0.0269,0.9246231057,0.0120603014
732,-0.0268,0.944723608,0.0120603014
733,-0.026699999999999998,0.9246231057,0.0120603014
734,-0.0266,0.9246231057,0.0120603014
735,-0.0265,0.9246231057,0.0120603014
736,-0.0264,0.9246231057,0.0120603014
737,-0.0263,0.944723608,0.0080402009
738,-0.0262,0.9246231057,0.0080402009
739,-0.0261,0.944723608,0.0080402009
740,-0.026,0.944723608,0.0080402009
741,-0.0259,0.9246231057,0.0080402009
742,-0.0258,0.944723608,0.0080402009
743,-0.0257,0.9246231057,0.0080402009
744,-0.025599999999999998,0.944723608,0.0040201005
745,-0.0255,0.944723608,0.0040201005
746,-0.025400000000000002,0.944723608,0.0040201005
747,-0.0253,0.944723608,0.0080402009
748,-0.0252,0.944723608,0.0040201005
749,-0.0251,0.944723608,0.0040201005
750,-0.025,0.9246231057,0.0040201005
751,-0.0249,0.9246231057,0.0040201005
752,-0.0248,0.9246231057,0.0
753,-0.0247,0.944723608,0.0040201005
754,-0.0246,0.9246231057,0.0
755,-0.0245,0.944723608,0.0040201005
756,-0.0244,0.9246231057,0.0
757,-0.024300000000000002,0.9246231057,0.0
758,-0.0242,0.9246231057,0.0
759,-0.0241,0.9246231057,0.0
760,-0.024,0.944723608,-0.0
761,-0.0239,0.9246231057,0.0
762,-0.023799999999999998,0.944723608,-0.0040201005
763,-0.0237,0.944723608,0.0
764,-0.0236,0.944723608,-0.0040201005
765,-0.0235,0.9246231057,0.0
766,-0.0234,0.9246231057,0.0
767,-0.0233,0.9246231057,-0.0040201005
768,-0.023200000000000002,0.9246231057,-0.0040201005
769,-0.0231,0.9246231057,-0.0
770,-0.023,0.9246231057,-0.0040201005
771,-0.0229,0.9246231057,-0.0040201005
772,-0.022799999999999997,0.9246231057,-0.0040201005
773,-0.022699999999999998,0.9246231057,-0.0040201005
774,-0.022600000000000002,0.9045226034,-0.0040201005
775,-0.022500000000000003,0.9246231057,-0.0040201005
776,-0.0224,0.9246231057,-0.0040201005
777,-0.0223,0.9246231057,-0.0080402009
778,-0.0222,0.9246231057,-0.0080402009
779,-0.022099999999999998,0.9246231057,-0.0080402009
780,-0.022,0.9045226034,-0.0080402009
781,-0.0219,0.9045226034,-0.0080402009
782,-0.0218,0.9246231057,-0.0080402009
783,-0.0217,0.9246231057,-0.0080402009
784,-0.0216,0.9045226034,-0.0120603014
785,-0.021500000000000002,0.9246231057,-0.0080402009
786,-0.0214,0.9246231057,-0.0120603014
787,-0.0213,0.9045226034,-0.0120603014
788,-0.0212,0.9045226034,-0.0160804018
789,-0.0211,0.9045226034,-0.0120603014
790,-0.020999999999999998,0.8844221011,-0.0120603014
791,-0.0209,0.8844221011,-0.0120603014
792,-0.0208,0.9246231057,-0.0120603014
793,-0.0207,0.9045226034,-0.0160804018
794,-0.0206,0.9045226034,-0.0160804018
795,-0.0205,0.8844221011,-0.0160804018
796,-0.0204,0.9045226034,-0.0160804018
797,-0.0203,0.8844221011,-0.0160804018
798,-0.0202,0.8643215988,-0.0160804018
799,-0.0201,0.8844221011,-0.0160804018
800,-0.02,0.9045226034,-0.0160804018
801,-0.019899999999999998,0.8844221011,-0.0160804018
802,-0.0198,0.8844221011,-0.0160804018
803,-0.019700000000000002,0.8643215988,-0.0160804018
804,-0.0196,0.8844221011,-0.0201005023
805,-0.0195,0.8844221011,-0.0160804018
806,-0.0194,0.8643215988,-0.0201005023
807,-0.0193,0.8844221011,-0.0201005023
808,-0.0192,0.8844221011,-0.0201005023
809,-0.0191,0.8643215988,-0.0201005023
810,-0.019,0.8442210965,-0.0201005023
811,-0.0189,0.8643215988,-0.0241206028
812,-0.0188,0.8643215988,-0.0201005023
813,-0.0187,0.8643215988,-0.0241206028
814,-0.018600000000000002,0.8643215988,-0.0201005023
815,-0.0185,0.8442210965,-0.0241206028
816,-0.0184,0.8442210965,-0.0201005023
817,-0.0183,0.8643215988,-0.0241206028
818,-0.018199999999999997,0.8442210965,-0.0241206028
819,-0.018099999999999998,0.8442210965,-0.0241206028
820,-0.018000000000000002,0.8442210965,-0.0241206028
821,-0.017900000000000003,0.8442210965,-0.0241206028
822,-0.0178,0.8442210965,-0.0241206028
823,-0.0177,0.8442210965,-0.0241206028
824,-0.0176,0.8241205942,-0.0281407032
825,-0.017499999999999998,0.8241205942,-0.0281407032
826,-0.0174,0.8241205942,-0.0241206028
827,-0.0173,0.8241205942,-0.0281407032
828,-0.0172,0.8241205942,-0.0281407032
829,-0.0171,0.8040200919,-0.0281407032
830,-0.017,0.8040200919,-0.0281407032
831,-0.016900000000000002,0.8040200919,-0.0281407032
832,-0.0168,0.8040200919,-0.0281407032
833,-0.0167,0.8040200919,-0.0281407032
834,-0.0166,0.8040200919,-0.0321608037
835,-0.0165,0.8040200919,-0.0321608037
836,-0.016399999999999998,0.7839195896,-0.0281407032
837,-0.0163,0.7839195896,-0.0321608037
838,-0.0162,0.7839195896,-0.0321608037
839,-0.0161,0.7839195896,-0.0321608037
840,-0.016,0.7839195896,-0.0321608037
841,-0.0159,0.7839195896,-0.0361809041
842,-0.0158,0.7839195896,-0.0321608037
843,-0.0157,0.7638190873,-0.0321608037
844,-0.0156,0.7638190873,-0.0361809041
845,-0.0155,0.7638190873,-0.0321608037
846,-0.015400000000000002,0.7638190873,-0.0361809041
847,-0.0153,0.7638190873,-0.0361809041
848,-0.0152,0.7638190873,-0.0361809041
849,-0.015099999999999999,0.743718585,-0.0361809041
850,-0.015000000000000001,0.7638190873,-0.0361809041
851,-0.0149,0.743718585,-0.0402010046
852,-0.0148,0.743718585,-0.0402010046
853,-0.0147,0.7236180827,-0.0361809041
854,-0.0146,0.743718585,-0.0361809041
855,-0.0145,0.7236180827,-0.0402010046
856,-0.0144,0.7236180827,-0.0361809041
857,-0.0143,0.7236180827,-0.0361809041
858,-0.014199999999999999,0.7236180827,-0.0361809041
859,-0.0141,0.7236180827,-0.0402010046
860,-0.014,0.7236180827,-0.0402010046
861,-0.013900000000000001,0.6834170781,-0.0361809041
862,-0.0138,0.7035175804,-0.0402010046
863,-0.013699999999999999,0.7035175804,-0.0402010046
864,-0.013600000000000001,0.7035175804,-0.0402010046
865,-0.0135,0.6834170781,-0.0442211051
866,-0.0134,0.6834170781,-0.0442211051
867,-0.0133,0.6834170781,-0.0442211051
868,-0.0132,0.6834170781,-0.0442211051
869,-0.0131,0.6633165758,-0.0442211051
870,-0.013,0.6834170781,-0.0442211051
871,-0.0129,0.6432160735,-0.0442211051
872,-0.012799999999999999,0.6633165758,-0.0442211051
873,-0.012700000000000001,0.6633165758,-0.0442211051
874,-0.0126,0.6633165758,-0.0442211051
875,-0.0125,0.6432160735,-0.0442211051
876,-0.0124,0.6432160735,-0.0482412055
877,-0.0123,0.6432160735,-0.0442211051
878,-0.0122,0.6432160735,-0.0442211051
879,-0.0121,0.6231155712,-0.0482412055
880,-0.012,0.6231155712,-0.0482412055
881,-0.011899999999999999,0.6231155712,-0.0442211051
882,-0.0118,0.6231155712,-0.0482412055
883,-0.0117,0.6231155712,-0.0482412055
884,-0.011600000000000001,0.6030150689,-0.0442211051
885,-0.0115,0.6030150689,-0.0482412055
886,-0.011399999999999999,0.5829145666,-0.0482412055
887,-0.011300000000000001,0.5829145666,-0.0482412055
888,-0.0112,0.6030150689,-0.052261306
889,-0.0111,0.5829145666,-0.0482412055
890,-0.011,0.5829145666,-0.0482412055
891,-0.0109,0.5829145666,-0.052261306
892,-0.0108,0.5628140643,-0.052261306
893,-0.0107,0.5628140643,-0.0482412055
894,-0.0106,0.5628140643,-0.0482412055
895,-0.010499999999999999,0.542713562,-0.052261306
896,-0.0104,0.5628140643,-0.052261306
897,-0.0103,0.542713562,-0.0482412055
898,-0.0102,0.542713562,-0.0562814064
899,-0.0101,0.542713562,-0.052261306
900,-0.01,0.5226130597,-0.052261306
901,-0.0099,0.5226130597,-0.0562814064
902,-0.0098,0.5226130597,-0.052261306
903,-0.0097,0.5025125574,-0.052261306
904,-0.0096,0.5226130597,-0.052261306
905,-0.0095,0.5226130597,-0.052261306
906,-0.0094,0.5025125574,-0.052261306
907,-0.009300000000000001,0.5025125574,-0.0562814064
908,-0.0092,0.4824120551,-0.0562814064
909,-0.009099999999999999,0.4824120551,-0.052261306
910,-0.009000000000000001,0.4824120551,-0.0562814064
911,-0.0089,0.4824120551,-0.0562814064
912,-0.0088,0.4824120551,-0.0562814064
913,-0.0087,0.4623115528,-0.052261306
914,-0.0086,0.4623115528,-0.0562814064
915,-0.0085,0.4422110505,-0.0562814064
916,-0.0084,0.4623115528,-0.0603015069
917,-0.0083,0.4422110505,-0.0562814064
918,-0.008199999999999999,0.4422110505,-0.0562814064
919,-0.0081,0.4422110505,-0.0562814064
920,-0.008,0.4422110505,-0.0562814064
921,-0.0079,0.4221105482,-0.0603015069
922,-0.0078,0.4221105482,-0.0603015069
923,-0.007700000000000001,0.4020100459,-0.0562814064
924,-0.0076,0.4020100459,-0.0562814064
925,-0.007500000000000001,0.4020100459,-0.0603015069
926,-0.0074,0.3819095436,-0.0603015069
927,-0.0073,0.4020100459,-0.0603015069
928,-0.0072,0.3819095436,-0.0603015069
929,-0.0070999999999999995,0.3618090414,-0.0603015069
930,-0.007,0.3819095436,-0.0603015069
931,-0.0069,0.3819095436,-0.0603015069
932,-0.0068000000000000005,0.3618090414,-0.0562814064
933,-0.0067,0.3618090414,-0.0643216073
934,-0.0066,0.3618090414,-0.0603015069
935,-0.0065,0.3618090413,-0.0603015069
936,-0.0063999999999999994,0.3417085391,-0.0603015069
937,-0.0063,0.3417085391,-0.0603015069
938,-0.0062,0.3216080368,-0.0603015069
939,-0.0061,0.341708539,-0.0643216074
940,-0.006,0.3216080368,-0.0603015069
941,-0.0059,0.3216080368,-0.0643216074
942,-0.0058000000000000005,0.3015075345,-0.0643216074
943,-0.005699999999999999,0.3015075345,-0.0643216074
944,-0.0056,0.3015075345,-0.0603015069
945,-0.0055,0.2814070322,-0.0603015069
946,-0.0054,0.2814070322,-0.0643216074
947,-0.0053,0.2814070322,-0.0643216074
948,-0.0052,0.2814070322,-0.0643216074
949,-0.0051,0.2613065299,-0.0643216074
950,-0.005,0.2613065299,-0.0643216074
951,-0.0049,0.2613065299,-0.0643216073
952,-0.0048,0.2613065299,-0.0643216074
953,-0.0047,0.2412060276,-0.0643216074
954,-0.0046,0.2412060276,-0.0643216074
955,-0.0045000000000000005,0.2412060276,-0.0643216074
956,-0.0044,0.2211055253,-0.0643216074
957,-0.0043,0.2211055253,-0.0643216074
958,-0.0042,0.2211055253,-0.0643216074
959,-0.0040999999999999995,0.201005023,-0.0643216074
960,-0.004,0.201005023,-0.0643216074
961,-0.0039,0.201005023,-0.0643216074
962,-0.0038,0.201005023,-0.0643216074
963,-0.0037,0.201005023,-0.0643216074
964,-0.0036,0.1809045207,-0.0683417078
965,-0.0035,0.1608040184,-0.0683417078
966,-0.0034000000000000002,0.1809045207,-0.0683417078
967,-0.0033,0.1608040184,-0.0683417078
968,-0.0031999999999999997,0.1608040184,-0.0643216074
969,-0.0031,0.1407035161,-0.0683417078
970,-0.003,0.1407035161,-0.0683417078
971,-0.0029000000000000002,0.1407035161,-0.0683417078
972,-0.0028,0.1407035161,-0.0683417078
973,-0.0027,0.1407035161,-0.0683417078
974,-0.0026,0.1206030138,-0.0683417078
975,-0.0025,0.1407035161,-0.0683417078
976,-0.0024,0.1005025115,-0.0683417078
977,-0.0023,0.1005025115,-0.0683417078
978,-0.0022,0.1206030138,-0.0683417078
979,-0.0021,0.1005025115,-0.0683417078
980,-0.002,0.0804020092,-0.0643216074
981,-0.0019,0.0804020092,-0.0683417078
982,-0.0018,0.0804020092,-0.0683417078
983,-0.0017000000000000001,0.0804020092,-0.0683417078
984,-0.0015999999999999999,0.0603015069,-0.0683417078
985,-0.0015,0.0603015069,-0.0683417078
986,-0.0014,0.0603015069,-0.0643216074
987,-0.0013,0.0402010046,-0.0683417078
988,-0.0012,0.0402010046,-0.0683417078
989,-0.0011,0.0402010046,-0.0683417078
990,-0.001,0.0402010046,-0.0683417078
991,-0.0009,0.0201005023,-0.0683417078
992,-0.0007999999999999999,0.0402010046,-0.0683417078
993,-0.0007,0.0201005023,-0.0683417078
994,-0.0006,0.0,-0.0683417078
995,-0.0005,0.0,-0.0683417078
996,-0.00039999999999999996,0.0201005023,-0.0683417078
997,-0.0003,-0.0201005023,-0.0683417078
998,-0.00019999999999999998,-0.0,-0.0683417078
999,-9.999999999999999e-05,-0.0402010046,-0.0683417078
1000,0.0,-0.0201005023,-0.0723618083
1001,9.999999999999999e-05,-0.0402010046,-0.0723618083
1002,0.00019999999999999998,-0.0402010046,-0.0683417078
1003,0.0003,-0.0402010046,-0.0683417078
1004,0.00039999999999999996,-0.0603015069,-0.0723618083
1005,0.0005,-0.0603015069,-0.0683417078
1006,0.0006,-0.0603015069,-0.0683417078
1007,0.0007,-0.0603015069,-0.0683417078
1008,0.0007999999999999999,-0.0804020092,-0.0683417078
1009,0.0009,-0.0804020092,-0.0723618083
1010,0.001,-0.1005025115,-0.0683417078
1011,0.0011,-0.0804020092,-0.0683417078
1012,0.0012,-0.1005025115,-0.0683417078
1013,0.0013,-0.1005025115,-0.0683417078
1014,0.0014,-0.1206030138,-0.0723618083
1015,0.0015,-0.1206030138,-0.0683417078
1016,0.0015999999999999999,-0.1206030138,-0.0683417078
1017,0.0017000000000000001,-0.1407035161,-0.0723618083
1018,0.0018,-0.1407035161,-0.0683417078
1019,0.0019,-0.1407035161,-0.0683417078
1020,0.002,-0.1407035161,-0.0683417078
1021,0.0021,-0.1407035161,-0.0683417078
1022,0.0022,-0.1608040184,-0.0723618083
1023,0.0023,-0.1608040184,-0.0683417078
1024,0.0024,-0.1608040184,-0.0683417078
1025,0.0025,-0.1809045207,-0.0683417078
1026,0.0026,-0.201005023,-0.0683417078
1027,0.0027,-0.201005023,-0.0683417078
1028,0.0028,-0.201005023,-0.0683417078
1029,0.0029000000000000002,-0.201005023,-0.0723618083
1030,0.003,-0.201005023,-0.0643216074
1031,0.0031,-0.201005023,-0.0683417078
1032,0.0031999999999999997,-0.201005023,-0.0683417078
1033,0.0033,-0.2211055253,-0.0683417078
1034,0.0034000000000000002,-0.2211055253,-0.0683417078
1035,0.0035,-0.2412060276,-0.0683417078
1036,0.0036,-0.2211055253,-0.0683417078
1037,0.0037,-0.2613065299,-0.0683417078
1038,0.0038,-0.2613065299,-0.0683417078
1039,0.0039,-0.2613065299,-0.0643216074
1040,0.004,-0.2613065299,-0.0683417078
1041,0.0040999999999999995,-0.2613065299,-0.0683417078
1042,0.0042,-0.2613065299,-0.0683417078
1043,0.0043,-0.2814070322,-0.0683417078
1044,0.0044,-0.2814070322,-0.0683417078
1045,0.0045000000000000005,-0.3015075345,-0.0723618083
1046,0.0046,-0.3015075345,-0.0683417078
1047,0.0047,-0.3015075345,-0.0683417078
1048,0.0048,-0.3015075345,-0.0683417078
1049,0.0049,-0.3015075345,-0.0643216074
1050,0.005,-0.3216080368,-0.0643216074
1051,0.0051,-0.3216080368,-0.0723618083
1052,0.0052,-0.3417085391,-0.0683417078
1053,0.0053,-0.3417085391,-0.0643216074
1054,0.0054,-0.3618090413,-0.0643216074
1055,0.0055,-0.3417085391,-0.0683417078
1056,0.0056,-0.3618090413,-0.0683417078
1057,0.005699999999999999,-0.3618090414,-0.0683417078
1058,0.0058000000000000005,-0.3618090414,-0.0643216074
1059,0.0059,-0.3618090414,-0.0683417078
1060,0.006,-0.3819095436,-0.0683417078
1061,0.0061,-0.3819095436,-0.0643216074
1062,0.0062,-0.3819095436,-0.0643216074
1063,0.0063,-0.3819095437,-0.0683417078
1064,0.0063999999999999994,-0.4020100459,-0.0683417078
1065,0.0065,-0.4020100459,-0.0643216074
1066,0.0066,-0.4020100459,-0.0643216074
1067,0.0067,-0.4020100459,-0.0683417078
1068,0.0068000000000000005,-0.4221105482,-0.0643216074
1069,0.0069,-0.4221105482,-0.0643216074
1070,0.007,-0.4221105482,-0.0643216074
1071,0.0070999999999999995,-0.4422110505,-0.0643216073
1072,0.0072,-0.4422110505,-0.0603015069
1073,0.0073,-0.4623115528,-0.0643216074
1074,0.0074,-0.4623115528,-0.0643216074
1075,0.007500000000000001,-0.4623115528,-0.0643216074
1076,0.0076,-0.4623115528,-0.0643216073
1077,0.007700000000000001,-0.4824120551,-0.0643216074
1078,0.0078,-0.4623115528,-0.0643216074
1079,0.0079,-0.4824120551,-0.0603015069
1080,0.008,-0.4824120551,-0.0683417078
1081,0.0081,-0.5025125574,-0.0643216074
1082,0.008199999999999999,-0.5025125574,-0.0643216073
1083,0.0083,-0.5025125574,-0.0643216074
1084,0.0084,-0.5025125574,-0.0643216074
1085,0.0085,-0.5226130597,-0.0603015069
1086,0.0086,-0.5025125574,-0.0603015069
1087,0.0087,-0.5025125574,-0.0603015069
1088,0.0088,-0.5226130597,-0.0643216073
1089,0.0089,-0.542713562,-0.0603015069
1090,0.009000000000000001,-0.542713562,-0.0603015069
1091,0.009099999999999999,-0.542713562,-0.0603015069
1092,0.0092,-0.542713562,-0.0603015069
1093,0.009300000000000001,-0.542713562,-0.0643216073
1094,0.0094,-0.5628140643,-0.0603015069
1095,0.0095,-0.5628140643,-0.0603015069
1096,0.0096,-0.5628140643,-0.0603015069
1097,0.0097,-0.5628140643,-0.0603015069
1098,0.0098,-0.5829145666,-0.0603015069
1099,0.0099,-0.5829145666,-0.0603015069
1100,0.01,-0.5829145666,-0.0603015069
1101,0.0101,-0.6030150689,-0.0562814064
1102,0.0102,-0.5829145666,-0.0603015069
1103,0.0103,-0.5829145666,-0.0603015069
1104,0.0104,-0.6231155712,-0.0603015069
1105,0.010499999999999999,-0.6030150689,-0.0562814064
1106,0.0106,-0.6030150689,-0.0603015069
1107,0.0107,-0.6231155712,-0.0562814064
1108,0.0108,-0.6231155712,-0.0562814064
1109,0.0109,-0.6231155712,-0.0562814064
1110,0.011,-0.6432160735,-0.0562814064
1111,0.0111,-0.6231155712,-0.0603015069
1112,0.0112,-0.6432160735,-0.0603015069
1113,0.011300000000000001,-0.6432160735,-0.0562814064
1114,0.011399999999999999,-0.6432160735,-0.0562814064
1115,0.0115,-0.6633165758,-0.0562814064
1116,0.011600000000000001,-0.6633165758,-0.0562814064
1117,0.0117,-0.6432160735,-0.0562814064
1118,0.0118,-0.6633165758,-0.052261306
1119,0.011899999999999999,-0.6834170781,-0.0562814064
1120,0.012,-0.7035175804,-0.052261306
1121,0.0121,-0.6834170781,-0.052261306
1122,0.0122,-0.6834170781,-0.0562814064
1123,0.0123,-0.7035175804,-0.0562814064
1124,0.0124,-0.7035175804,-0.052261306
1125,0.0125,-0.7035175804,-0.0562814064
1126,0.0126,-0.7035175804,-0.052261306
1127,0.012700000000000001,-0.7035175804,-0.052261306
1128,0.012799999999999999,-0.7236180827,-0.052261306
1129,0.0129,-0.7236180827,-0.052261306
1130,0.013,-0.7236180827,-0.052261306
1131,0.0131,-0.743718585,-0.0482412055
1132,0.0132,-0.743718585,-0.052261306
1133,0.0133,-0.743718585,-0.052261306
1134,0.0134,-0.7236180827,-0.052261306
1135,0.0135,-0.7236180827,-0.052261306
1136,0.013600000000000001,-0.743718585,-0.052261306
1137,0.013699999999999999,-0.743718585,-0.0482412055
1138,0.0138,-0.743718585,-0.0482412055
1139,0.013900000000000001,-0.7638190873,-0.0482412055
1140,0.014,-0.743718585,-0.0482412055
1141,0.0141,-0.7638190873,-0.0482412055
1142,0.014199999999999999,-0.7638190873,-0.0442211051
1143,0.0143,-0.7638190873,-0.0482412055
1144,0.0144,-0.7839195896,-0.0482412055
1145,0.0145,-0.7839195896,-0.0482412055
1146,0.0146,-0.7839195896,-0.0442211051
1147,0.0147,-0.7839195896,-0.0482412055
1148,0.0148,-0.7839195896,-0.0482412055
1149,0.0149,-0.7839195896,-0.0482412055
1150,0.015000000000000001,-0.8040200919,-0.0442211051
1151,0.015099999999999999,-0.8040200919,-0.0442211051
1152,0.0152,-0.8040200919,-0.0442211051
1153,0.0153,-0.8040200919,-0.0402010046
1154,0.015400000000000002,-0.8040200919,-0.0442211051
1155,0.0155,-0.8040200919,-0.0442211051
1156,0.0156,-0.8241205942,-0.0402010046
1157,0.0157,-0.8241205942,-0.0442211051
1158,0.0158,-0.8241205942,-0.0442211051
1159,0.0159,-0.8241205942,-0.0442211051
1160,0.016,-0.8442210965,-0.0402010046
1161,0.0161,-0.8241205942,-0.0402010046
1162,0.0162,-0.8442210965,-0.0442211051
1163,0.0163,-0.8442210965,-0.0402010046
1164,0.016399999999999998,-0.8442210965,-0.0442211051
1165,0.0165,-0.8442210965,-0.0361809041
1166,0.0166,-0.8442210965,-0.0402010046
1167,0.0167,-0.8442210965,-0.0402010046
1168,0.0168,-0.8442210965,-0.0402010046
1169,0.016900000000000002,-0.8442210965,-0.0402010046
1170,0.017,-0.8442210965,-0.0361809041
1171,0.0171,-0.8844221011,-0.0361809041
1172,0.0172,-0.8643215988,-0.0361809041
