x-axis,2
second,Volt
-100.0000E-06,+0.0E+00
-99.9000E-06,+0.0E+00
-99.8000E-06,+0.0E+00
-99.7000E-06,-11.4860013E-03
-99.6000E-06,+0.0E+00
-99.5000E-06,+0.0E+00
-99.4000E-06,+40.2010046E-03
-99.3000E-06,+40.2010046E-03
-99.2000E-06,+40.2010046E-03
-99.1000E-06,+40.2010046E-03
-99.0000E-06,+40.2010046E-03
-98.9000E-06,+40.2010046E-03
-98.8000E-06,+40.2010046E-03
-98.7000E-06,+80.4020092E-03
-98.6000E-06,+40.2010046E-03
-98.5000E-06,+40.2010046E-03
-98.4000E-06,+80.4020092E-03
-98.3000E-06,+51.6870059E-03
-98.2000E-06,+80.4020092E-03
-98.1000E-06,+120.6030138E-03
-98.0000E-06,+120.6030138E-03
-97.9000E-06,+120.6030138E-03
-97.8000E-06,+120.6030138E-03
-97.7000E-06,+120.6030138E-03
-97.6000E-06,+120.6030138E-03
-97.5000E-06,+160.8040184E-03
-97.4000E-06,+120.6030138E-03
-97.3000E-06,+120.6030138E-03
-97.2000E-06,+120.6030138E-03
-97.1000E-06,+120.6030138E-03
-97.0000E-06,+160.8040184E-03
-96.9000E-06,+189.5190217E-03
-96.8000E-06,+160.8040184E-03
-96.7000E-06,+201.0050230E-03
-96.6000E-06,+160.8040184E-03
-96.5000E-06,+160.8040184E-03
-96.4000E-06,+201.0050230E-03
-96.3000E-06,+235.4630269E-03
-96.2000E-06,+189.5190217E-03
-96.1000E-06,+201.0050230E-03
-96.0000E-06,+201.0050230E-03
-95.9000E-06,+223.9770256E-03
-95.8000E-06,+241.2060276E-03
-95.7000E-06,+218.2340249E-03
-95.6000E-06,+241.2060276E-03
-95.5000E-06,+241.2060276E-03
-95.4000E-06,+241.2060276E-03
-95.3000E-06,+241.2060276E-03
-95.2000E-06,+258.4350295E-03
-95.1000E-06,+281.4070322E-03
-95.0000E-06,+281.4070322E-03
-94.9000E-06,+275.6640315E-03
-94.8000E-06,+281.4070322E-03
-94.7000E-06,+281.4070322E-03
-94.6000E-06,+281.4070322E-03
-94.5000E-06,+298.6360341E-03
-94.4000E-06,+321.6080368E-03
-94.3000E-06,+321.6080368E-03
-94.2000E-06,+356.0660407E-03
-94.1000E-06,+321.6080368E-03
-94.0000E-06,+292.8930335E-03
-93.9000E-06,+321.6080368E-03
-93.8000E-06,+344.5800394E-03
-93.7000E-06,+361.8090414E-03
-93.6000E-06,+321.6080368E-03
-93.5000E-06,+361.8090414E-03
-93.4000E-06,+390.5240446E-03
-93.3000E-06,+361.8090414E-03
-93.2000E-06,+361.8090414E-03
-93.1000E-06,+384.7810440E-03
-93.0000E-06,+402.0100459E-03
-92.9000E-06,+384.7810440E-03
-92.8000E-06,+361.8090414E-03
-92.7000E-06,+402.0100459E-03
-92.6000E-06,+402.0100459E-03
-92.5000E-06,+402.0100459E-03
-92.4000E-06,+419.2390479E-03
-92.3000E-06,+402.0100459E-03
-92.2000E-06,+402.0100459E-03
-92.1000E-06,+402.0100459E-03
-92.0000E-06,+442.2110505E-03
-91.9000E-06,+442.2110505E-03
-91.8000E-06,+442.2110505E-03
-91.7000E-06,+442.2110505E-03
-91.6000E-06,+442.2110505E-03
-91.5000E-06,+459.4400525E-03
-91.4000E-06,+447.9540512E-03
-91.3000E-06,+482.4120551E-03
-91.2000E-06,+482.4120551E-03
-91.1000E-06,+482.4120551E-03
-91.0000E-06,+482.4120551E-03
-90.9000E-06,+482.4120551E-03
-90.8000E-06,+482.4120551E-03
-90.7000E-06,+516.8700591E-03
-90.6000E-06,+511.1270584E-03
-90.5000E-06,+482.4120551E-03
-90.4000E-06,+488.1550558E-03
-90.3000E-06,+505.3840578E-03
-90.2000E-06,+522.6130597E-03
-90.1000E-06,+522.6130597E-03
-90.0000E-06,+522.6130597E-03
-89.9000E-06,+522.6130597E-03
-89.8000E-06,+534.0990610E-03
-89.7000E-06,+562.8140643E-03
-89.6000E-06,+562.8140643E-03
-89.5000E-06,+562.8140643E-03
-89.4000E-06,+545.5850624E-03
-89.3000E-06,+562.8140643E-03
-89.2000E-06,+551.3280630E-03
-89.1000E-06,+562.8140643E-03
-89.0000E-06,+562.8140643E-03
-88.9000E-06,+562.8140643E-03
-88.8000E-06,+603.0150689E-03
-88.7000E-06,+603.0150689E-03
-88.6000E-06,+603.0150689E-03
-88.5000E-06,+603.0150689E-03
-88.4000E-06,+603.0150689E-03
-88.3000E-06,+603.0150689E-03
-88.2000E-06,+625.9870715E-03
-88.1000E-06,+603.0150689E-03
-88.0000E-06,+643.2160735E-03
-87.9000E-06,+603.0150689E-03
-87.8000E-06,+643.2160735E-03
-87.7000E-06,+614.5010702E-03
-87.6000E-06,+608.7580696E-03
-87.5000E-06,+643.2160735E-03
-87.4000E-06,+643.2160735E-03
-87.3000E-06,+643.2160735E-03
-87.2000E-06,+643.2160735E-03
